,id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
47,1015551,Aerie,Trail,An uber-fun intermediate trail with lots of variety.,blue,4.5,27,sedona,https://www.mtbproject.com/trail/1015551/aerie,https://cdn2.apstatic.com/photos/mtb/7034237_sqsmall_1575433919.jpg,https://cdn2.apstatic.com/photos/mtb/7034237_small_1575433919.jpg,https://cdn2.apstatic.com/photos/mtb/7034237_smallMed_1575433919.jpg,https://cdn2.apstatic.com/photos/mtb/7034237_medium_1575433919.jpg,2.9,262,-223,4727,4524,-111.8491,34.9076,All Clear,Dry,2020-07-16 13:55:36
48,4941561,Hangover Trail,Trail,"A short, intense adventure that's one of the most unique in the area.",dblack,4.8,15,sedona,https://www.mtbproject.com/trail/4941561/hangover-trail,https://cdn2.apstatic.com/photos/mtb/7009486_sqsmall_1554830533.jpg,https://cdn2.apstatic.com/photos/mtb/7009486_small_1554830533.jpg,https://cdn2.apstatic.com/photos/mtb/7009486_smallMed_1554830533.jpg,https://cdn2.apstatic.com/photos/mtb/7009486_medium_1554830533.jpg,3.2,244,-753,5224,4673,-111.7168,34.8777,All Clear,Dry,2020-07-03 16:25:21
49,594263,Templeton Trail,Trail,"Fun singletrack with some technical sections, leading to a beautiful streamside along Oak Creek.",blueBlack,4.0,36,sedona,https://www.mtbproject.com/trail/594263/templeton-trail,https://cdn2.apstatic.com/photos/mtb/7004445_sqsmall_1554821513.jpg,https://cdn2.apstatic.com/photos/mtb/7004445_small_1554821513.jpg,https://cdn2.apstatic.com/photos/mtb/7004445_smallMed_1554821513.jpg,https://cdn2.apstatic.com/photos/mtb/7004445_medium_1554821513.jpg,3.4,84,-400,4296,3976,-111.7648,34.809,All Clear,Dry,2020-07-19 16:59:27
50,937006,Arizona Trail (Aspen Corner to FR 418),Trail,Smooth singletrack winding through some of Arizona's best high-country scenery.,blue,4.7,17,sedona,https://www.mtbproject.com/trail/937006/arizona-trail-aspen-corner-to-fr-418,https://cdn2.apstatic.com/photos/mtb/7003175_sqsmall_1554404211.jpg,https://cdn2.apstatic.com/photos/mtb/7003175_small_1554404211.jpg,https://cdn2.apstatic.com/photos/mtb/7003175_smallMed_1554404211.jpg,https://cdn2.apstatic.com/photos/mtb/7003175_medium_1554404211.jpg,7.0,291,-857,9014,8280,-111.7205,35.3223,All Clear,Dry,2020-06-08 19:56:33
51,4916526,Pigtail,Trail,Lots of fun technical packed into a short distance.,black,4.7,18,sedona,https://www.mtbproject.com/trail/4916526/pigtail,https://cdn2.apstatic.com/photos/mtb/4918067_sqsmall_1554329259.jpg,https://cdn2.apstatic.com/photos/mtb/4918067_small_1554329259.jpg,https://cdn2.apstatic.com/photos/mtb/4918067_smallMed_1554329259.jpg,https://cdn2.apstatic.com/photos/mtb/4918067_medium_1554329259.jpg,0.6,45,-137,4379,4242,-111.7715,34.8375,All Clear,Dry,2020-07-05 14:27:36
52,833543,Schultz Creek Trail,Trail,A fun and popular ride to Schultz Pass.,blue,4.3,22,sedona,https://www.mtbproject.com/trail/833543/schultz-creek-trail,https://img.youtube.com/vi/dl7SqN3D8sM/hqdefault.jpg,https://img.youtube.com/vi/dl7SqN3D8sM/hqdefault.jpg,https://img.youtube.com/vi/dl7SqN3D8sM/hqdefault.jpg,https://img.youtube.com/vi/dl7SqN3D8sM/hqdefault.jpg,4.2,873,-1,8071,7198,-111.6614,35.2448,All Clear,,2020-07-12 16:24:29
53,4915693,Little Horse Trail,Trail,Fast trail on smoother trail for this area.,blueBlack,4.1,26,sedona,https://www.mtbproject.com/trail/4915693/little-horse-trail,https://cdn2.apstatic.com/photos/mtb/4916128_sqsmall_1554329257.jpg,https://cdn2.apstatic.com/photos/mtb/4916128_small_1554329257.jpg,https://cdn2.apstatic.com/photos/mtb/4916128_smallMed_1554329257.jpg,https://cdn2.apstatic.com/photos/mtb/4916128_medium_1554329257.jpg,1.5,22,-349,4569,4225,-111.7546,34.8294,All Clear,Dry - fun ride,2020-07-02 11:11:34
54,978181,Sunset,Trail,"Varied riding with smooth forested singletrack, ridgeline vistas, and steep technical sections",black,4.6,16,sedona,https://www.mtbproject.com/trail/978181/sunset,https://cdn2.apstatic.com/photos/mtb/7014423_sqsmall_1554847497.jpg,https://cdn2.apstatic.com/photos/mtb/7014423_small_1554847497.jpg,https://cdn2.apstatic.com/photos/mtb/7014423_smallMed_1554847497.jpg,https://cdn2.apstatic.com/photos/mtb/7014423_medium_1554847497.jpg,4.7,1488,-486,9140,8058,-111.6315,35.2847,All Clear,Dry,2020-07-05 10:06:23
55,4933774,Cathedral Rock Connector Trail,Trail,"A short but fun trail up/down the red rock, running alongside the Cathedral Rock hiking trail.",black,4.7,14,sedona,https://www.mtbproject.com/trail/4933774/cathedral-rock-connector-trail,https://cdn2.apstatic.com/photos/mtb/570988_sqsmall_1554221567.jpg,https://cdn2.apstatic.com/photos/mtb/570988_small_1554221567.jpg,https://cdn2.apstatic.com/photos/mtb/570988_smallMed_1554221567.jpg,https://cdn2.apstatic.com/photos/mtb/570988_medium_1554221567.jpg,0.3,0,-107,4153,4045,-111.789,34.8212,All Clear,Dry,2020-07-05 14:27:36
56,4920687,Grand Central,Trail,A great way to ascend or descend the Soldier Wash system.,blueBlack,4.3,21,sedona,https://www.mtbproject.com/trail/4920687/grand-central,https://cdn2.apstatic.com/photos/mtb/7018790_sqsmall_1554918904.jpg,https://cdn2.apstatic.com/photos/mtb/7018790_small_1554918904.jpg,https://cdn2.apstatic.com/photos/mtb/7018790_smallMed_1554918904.jpg,https://cdn2.apstatic.com/photos/mtb/7018790_medium_1554918904.jpg,1.8,400,-188,4642,4242,-111.7687,34.8672,All Clear,Dry,2020-06-29 15:01:01
57,7013468,Hog Wash Trail,Trail,"A fun, flowy descent from Hog Heaven to Broken Arrow Trail/ Twin Buttes Trail.",black,4.1,25,sedona,https://www.mtbproject.com/trail/7013468/hog-wash-trail,https://cdn2.apstatic.com/photos/mtb/4915934_sqsmall_1554329251.jpg,https://cdn2.apstatic.com/photos/mtb/4915934_small_1554329251.jpg,https://cdn2.apstatic.com/photos/mtb/4915934_smallMed_1554329251.jpg,https://cdn2.apstatic.com/photos/mtb/4915934_medium_1554329251.jpg,1.3,90,-138,4403,4311,-111.7679,34.8396,All Clear,Dry,2020-07-05 14:27:36
58,7011194,Canyon of Fools,Trail,A short segment that connects Dawa Trail and Mescal Trail and runs mostly inside a creek bed.,blueBlack,4.3,20,sedona,https://www.mtbproject.com/trail/7011194/canyon-of-fools,https://cdn2.apstatic.com/photos/mtb/4956924_sqsmall_1554329399.jpg,https://cdn2.apstatic.com/photos/mtb/4956924_small_1554329399.jpg,https://cdn2.apstatic.com/photos/mtb/4956924_smallMed_1554329399.jpg,https://cdn2.apstatic.com/photos/mtb/4956924_medium_1554329399.jpg,1.2,78,-256,4641,4463,-111.8394,34.9054,All Clear,,2020-05-30 20:47:13
59,7000535,High on the Hog,Trail,Start your Sedona Pork diet right with High on the Hog.,black,4.2,21,sedona,https://www.mtbproject.com/trail/7000535/high-on-the-hog,https://cdn2.apstatic.com/photos/mtb/7016257_sqsmall_1554914995.jpg,https://cdn2.apstatic.com/photos/mtb/7016257_small_1554914995.jpg,https://cdn2.apstatic.com/photos/mtb/7016257_smallMed_1554914995.jpg,https://cdn2.apstatic.com/photos/mtb/7016257_medium_1554914995.jpg,0.3,29,-96,4587,4491,-111.7536,34.8349,All Clear,Dry,2020-06-26 21:36:52
60,7000300,Ranch Trail #62,Trail,A great climb with excellent views of Prescott.,blue,4.7,9,sedona,https://www.mtbproject.com/trail/7000300/ranch-trail-62,https://cdn2.apstatic.com/photos/mtb/7000152_sqsmall_1554393105.jpg,https://cdn2.apstatic.com/photos/mtb/7000152_small_1554393105.jpg,https://cdn2.apstatic.com/photos/mtb/7000152_smallMed_1554393105.jpg,https://cdn2.apstatic.com/photos/mtb/7000152_medium_1554393105.jpg,9.5,592,-1164,6556,5603,-112.4393,34.4951,Minor Issues,Dry,2020-07-09 15:35:15
61,7000138,Inner Basin Trail,Trail,A fast and awesome descent if ridden from Waterline Rd down to Lockett Meadow,blueBlack,5.0,4,sedona,https://www.mtbproject.com/trail/7000138/inner-basin-trail,,,,,1.7,0,-718,9373,8654,-111.6392,35.3463,Unknown,,1970-01-01 00:00:00
62,7017424,Horton Creek Trail,Trail,"You'll want to go early in the morning to avoid hikers on this fun, flowing trail.",blueBlack,5.0,4,sedona,https://www.mtbproject.com/trail/7017424/horton-creek-trail,,,,,3.5,1214,-9,6646,5436,-111.0962,34.3399,Minor Issues,Dry - The direction on the website are wrong.  Sometimes it mentions a left it should be a right....,2020-05-05 19:55:29
63,7018140,Firewater Trail #325,Trail,A great trail through the pines with some interesting rock features.,blue,5.0,3,sedona,https://www.mtbproject.com/trail/7018140/firewater-trail-325,https://cdn2.apstatic.com/photos/mtb/7005106_sqsmall_1554822478.jpg,https://cdn2.apstatic.com/photos/mtb/7005106_small_1554822478.jpg,https://cdn2.apstatic.com/photos/mtb/7005106_smallMed_1554822478.jpg,https://cdn2.apstatic.com/photos/mtb/7005106_medium_1554822478.jpg,1.1,0,-244,5911,5667,-112.5263,34.5587,All Clear,Dry,2020-06-07 10:52:09
64,7011265,Sierra Prieta Trail #366,Trail,A great descent from Sierra Prietta Overlook to the Thumb Butte trail network. (Or a great climb...),blue,5.0,2,sedona,https://www.mtbproject.com/trail/7011265/sierra-prieta-trail-366,,,,,0.9,52,-170,7007,6837,-112.5556,34.5049,Unknown,,1970-01-01 00:00:00
65,600453,Baldwin Loop,Trail,A nice loop trail that connects with Hiline and Templeton trails.,blueBlack,3.8,25,sedona,https://www.mtbproject.com/trail/600453/baldwin-loop,https://cdn2.apstatic.com/photos/mtb/570619_sqsmall_1554221562.jpg,https://cdn2.apstatic.com/photos/mtb/570619_small_1554221562.jpg,https://cdn2.apstatic.com/photos/mtb/570619_smallMed_1554221562.jpg,https://cdn2.apstatic.com/photos/mtb/570619_medium_1554221562.jpg,2.1,245,-236,4126,3959,-111.7997,34.8225,All Clear,,2020-06-28 20:31:18
66,4920153,Javelina,Trail,Tight contouring descent on the east side of Soldier Wash.,blueBlack,4.2,18,sedona,https://www.mtbproject.com/trail/4920153/javelina,https://cdn2.apstatic.com/photos/mtb/4920205_sqsmall_1554329265.jpg,https://cdn2.apstatic.com/photos/mtb/4920205_small_1554329265.jpg,https://cdn2.apstatic.com/photos/mtb/4920205_smallMed_1554329265.jpg,https://cdn2.apstatic.com/photos/mtb/4920205_medium_1554329265.jpg,1.3,32,-333,4542,4241,-111.771,34.8814,All Clear,,2020-07-17 15:59:37
67,7025813,Segment 1: Flagstaff to Williams,Trail,"Pine forests, grassy parks, and extinct volcanic peaks.",blue,5.0,1,sedona,https://www.mtbproject.com/trail/7025813/segment-1-flagstaff-to-williams,https://cdn2.apstatic.com/photos/mtb/7018389_sqsmall_1554918274.jpg,https://cdn2.apstatic.com/photos/mtb/7018389_small_1554918274.jpg,https://cdn2.apstatic.com/photos/mtb/7018389_smallMed_1554918274.jpg,https://cdn2.apstatic.com/photos/mtb/7018389_medium_1554918274.jpg,61.4,2919,-3086,7806,6781,-111.6541,35.208,Unknown,,1970-01-01 00:00:00
68,4969580,Secret Slickrock,Connector,,black,5.0,1,sedona,https://www.mtbproject.com/trail/4969580/secret-slickrock,https://cdn2.apstatic.com/photos/mtb/4969599_sqsmall_1554329432.jpg,https://cdn2.apstatic.com/photos/mtb/4969599_small_1554329432.jpg,https://cdn2.apstatic.com/photos/mtb/4969599_smallMed_1554329432.jpg,https://cdn2.apstatic.com/photos/mtb/4969599_medium_1554329432.jpg,0.4,17,-67,4179,4123,-111.7995,34.83,Unknown,,1970-01-01 00:00:00
69,4437869,#9415 Wolverton Mountain Trail,Trail,A good climb with great views of Prescott.,blueBlack,4.5,10,sedona,https://www.mtbproject.com/trail/4437869/9415-wolverton-mountain-trail,https://cdn2.apstatic.com/photos/mtb/7007587_sqsmall_1554826888.jpg,https://cdn2.apstatic.com/photos/mtb/7007587_small_1554826888.jpg,https://cdn2.apstatic.com/photos/mtb/7007587_smallMed_1554826888.jpg,https://cdn2.apstatic.com/photos/mtb/7007587_medium_1554826888.jpg,5.0,1117,-235,6685,5620,-112.479,34.5056,Unknown,,1970-01-01 00:00:00
70,7017543,Donahue Trail #27,Trail,"A nice, beginner-friendly trail that is part of the AZT re-route.",blue,5.0,1,sedona,https://www.mtbproject.com/trail/7017543/donahue-trail-27,https://cdn2.apstatic.com/photos/mtb/7013255_sqsmall_1554845577.jpg,https://cdn2.apstatic.com/photos/mtb/7013255_small_1554845577.jpg,https://cdn2.apstatic.com/photos/mtb/7013255_smallMed_1554845577.jpg,https://cdn2.apstatic.com/photos/mtb/7013255_medium_1554845577.jpg,0.7,169,-2,5548,5381,-111.4432,34.3743,Unknown,,1970-01-01 00:00:00
71,7025814,Segment 2: Williams to Flagstaff,Trail,"High grasslands, cinder cones, and secluded doubletrack.",blue,5.0,1,sedona,https://www.mtbproject.com/trail/7025814/segment-2-williams-to-flagstaff,https://cdn2.apstatic.com/photos/mtb/7014394_sqsmall_1554847460.jpg,https://cdn2.apstatic.com/photos/mtb/7014394_small_1554847460.jpg,https://cdn2.apstatic.com/photos/mtb/7014394_smallMed_1554847460.jpg,https://cdn2.apstatic.com/photos/mtb/7014394_medium_1554847460.jpg,129.9,7895,-7714,9382,5893,-112.1883,35.2504,Unknown,,1970-01-01 00:00:00
72,7041131,Happy Ending,Trail,A fun rock roller with a tight spot or two.,black,5.0,1,sedona,https://www.mtbproject.com/trail/7041131/happy-ending,https://cdn2.apstatic.com/photos/mtb/7027439_sqsmall_1555010981.jpg,https://cdn2.apstatic.com/photos/mtb/7027439_small_1555010981.jpg,https://cdn2.apstatic.com/photos/mtb/7027439_smallMed_1555010981.jpg,https://cdn2.apstatic.com/photos/mtb/7027439_medium_1555010981.jpg,0.3,5,-55,5750,5700,-112.5431,34.5758,Unknown,,1970-01-01 00:00:00
73,7044430,Cedar Knoll Trail,Trail,Needs Summary,green,5.0,1,sedona,https://www.mtbproject.com/trail/7044430/cedar-knoll-trail,,,,,0.7,41,-14,3712,3677,-111.7632,34.6272,All Clear,Dry,2020-04-15 17:47:20
74,7050952,Tom's Trail,Connector,,green,5.0,1,sedona,https://www.mtbproject.com/trail/7050952/toms-trail,,,,,0.1,1,-5,5597,5592,-112.458,34.5319,Unknown,,1970-01-01 00:00:00
75,4932620,Made in the Shade,Trail,An excellent climb and descent with playful trail and some of the best views in Sedona.,black,3.8,25,sedona,https://www.mtbproject.com/trail/4932620/made-in-the-shade,https://cdn2.apstatic.com/photos/mtb/4933824_sqsmall_1554329308.jpg,https://cdn2.apstatic.com/photos/mtb/4933824_small_1554329308.jpg,https://cdn2.apstatic.com/photos/mtb/4933824_smallMed_1554329308.jpg,https://cdn2.apstatic.com/photos/mtb/4933824_medium_1554329308.jpg,1.3,166,-305,4540,4259,-111.7701,34.8009,Minor Issues,Dry,2020-05-30 13:55:22
76,4422817,Goldwater Lakes Trail #396,Trail,A great climb in the trees.,blue,4.1,19,sedona,https://www.mtbproject.com/trail/4422817/goldwater-lakes-trail-396,https://cdn2.apstatic.com/photos/mtb/7005679_sqsmall_1554823904.jpg,https://cdn2.apstatic.com/photos/mtb/7005679_small_1554823904.jpg,https://cdn2.apstatic.com/photos/mtb/7005679_smallMed_1554823904.jpg,https://cdn2.apstatic.com/photos/mtb/7005679_medium_1554823904.jpg,4.6,872,-338,6164,5630,-112.4781,34.5056,All Clear,Dry - Be vigilant of other Bikers!,2020-07-19 16:30:03
77,4417144,#305 Homestead Trail,Trail,A challenging climb with fun swoopy sections thrown in for fun.,blueBlack,4.0,19,sedona,https://www.mtbproject.com/trail/4417144/305-homestead-trail,,,,,6.6,978,-506,6056,5473,-112.3979,34.5402,All Clear,,2020-07-04 16:16:02
78,7001406,Peavine Trail,Trail,A great beginner or family oriented trail.,green,4.4,10,sedona,https://www.mtbproject.com/trail/7001406/peavine-trail,https://cdn2.apstatic.com/photos/mtb/7008838_sqsmall_1554829243.jpg,https://cdn2.apstatic.com/photos/mtb/7008838_small_1554829243.jpg,https://cdn2.apstatic.com/photos/mtb/7008838_smallMed_1554829243.jpg,https://cdn2.apstatic.com/photos/mtb/7008838_medium_1554829243.jpg,5.4,46,-252,5204,4986,-112.4273,34.5755,All Clear,,2020-05-04 16:03:54
79,4915800,Peccary Trail,Trail,Tight singletrack with amazing scenery and fun twists and turns.,blueBlack,4.3,14,sedona,https://www.mtbproject.com/trail/4915800/peccary-trail,https://cdn2.apstatic.com/photos/mtb/4918067_sqsmall_1554329259.jpg,https://cdn2.apstatic.com/photos/mtb/4918067_small_1554329259.jpg,https://cdn2.apstatic.com/photos/mtb/4918067_smallMed_1554329259.jpg,https://cdn2.apstatic.com/photos/mtb/4918067_medium_1554329259.jpg,0.4,80,0,4322,4242,-111.7678,34.8433,All Clear,Dry,2020-07-05 14:27:36
80,7003735,Yeager Cabin Trail #111,Trail,Two miles of downhill!,blue,4.8,4,sedona,https://www.mtbproject.com/trail/7003735/yeager-cabin-trail-111,,,,,2.0,133,-517,7188,6690,-112.1562,34.6908,All Clear,"Dry, Mostly Dry, Some Mud",2020-05-03 13:38:00
81,4920426,Jordan Trail,Trail,Narrow singletrack combining swooping flow and rock ledges,blueBlack,3.9,19,sedona,https://www.mtbproject.com/trail/4920426/jordan-trail,https://cdn2.apstatic.com/photos/mtb/4921658_sqsmall_1554329276.jpg,https://cdn2.apstatic.com/photos/mtb/4921658_small_1554329276.jpg,https://cdn2.apstatic.com/photos/mtb/4921658_smallMed_1554329276.jpg,https://cdn2.apstatic.com/photos/mtb/4921658_medium_1554329276.jpg,1.6,174,-197,4583,4445,-111.7647,34.8846,All Clear,,2020-06-28 09:56:34
82,7016899,Soldier's Trail,Trail,This trail heads over the hills and through the pines.,blue,3.9,20,sedona,https://www.mtbproject.com/trail/7016899/soldiers-trail,https://cdn2.apstatic.com/photos/mtb/7033219_sqsmall_1568931587.jpg,https://cdn2.apstatic.com/photos/mtb/7033219_small_1568931587.jpg,https://cdn2.apstatic.com/photos/mtb/7033219_smallMed_1568931587.jpg,https://cdn2.apstatic.com/photos/mtb/7033219_medium_1568931587.jpg,5.2,306,-310,7129,6955,-111.6878,35.1397,All Clear,Dry,2020-07-18 12:06:08
83,936868,Arizona Trail (Snowbowl Road to Aspen Corner),Trail,Steady climb through beautiful forest in the SF peaks - lots of fun on the way down!,blueBlack,4.3,10,sedona,https://www.mtbproject.com/trail/936868/arizona-trail-snowbowl-road-to-aspen-corner,https://cdn2.apstatic.com/photos/mtb/939224_sqsmall_1554223960.jpg,https://cdn2.apstatic.com/photos/mtb/939224_small_1554223960.jpg,https://cdn2.apstatic.com/photos/mtb/939224_smallMed_1554223960.jpg,https://cdn2.apstatic.com/photos/mtb/939224_medium_1554223960.jpg,4.8,1235,-62,8842,7665,-111.711,35.2836,Unknown,,1970-01-01 00:00:00
84,7017743,Moby #737,Trail,A great and scenic trail traversing the side of Mt. Francis and dropping down to Aspen Creek.,blueBlack,4.7,3,sedona,https://www.mtbproject.com/trail/7017743/moby-737,https://cdn2.apstatic.com/photos/mtb/4623021_sqsmall_1554328286.jpg,https://cdn2.apstatic.com/photos/mtb/4623021_small_1554328286.jpg,https://cdn2.apstatic.com/photos/mtb/4623021_smallMed_1554328286.jpg,https://cdn2.apstatic.com/photos/mtb/4623021_medium_1554328286.jpg,2.0,69,-481,6868,6435,-112.5384,34.4873,Unknown,,1970-01-01 00:00:00
85,7003736,Little Yeager Canyon Trail #533,Trail,A little over 2 miles of steep downhill with awesome views!,black,4.7,3,sedona,https://www.mtbproject.com/trail/7003736/little-yeager-canyon-trail-533,https://cdn2.apstatic.com/photos/mtb/7002608_sqsmall_1554403324.jpg,https://cdn2.apstatic.com/photos/mtb/7002608_small_1554403324.jpg,https://cdn2.apstatic.com/photos/mtb/7002608_smallMed_1554403324.jpg,https://cdn2.apstatic.com/photos/mtb/7002608_medium_1554403324.jpg,2.1,52,-917,6915,6000,-112.161,34.6681,All Clear,Dry,2020-05-03 15:57:03
86,4958823,Deadmans Pass,Trail,Kinda sandy through a beautiful canyon.,blue,4.1,14,sedona,https://www.mtbproject.com/trail/4958823/deadmans-pass,https://cdn2.apstatic.com/photos/mtb/4958822_sqsmall_1554329401.jpg,https://cdn2.apstatic.com/photos/mtb/4958822_small_1554329401.jpg,https://cdn2.apstatic.com/photos/mtb/4958822_smallMed_1554329401.jpg,https://cdn2.apstatic.com/photos/mtb/4958822_medium_1554329401.jpg,1.3,196,-63,4705,4518,-111.8491,34.9076,All Clear,Dry,2020-07-16 13:55:36
87,4920206,Huckaby,Trail,"A varied trail with scenery, a creek crossing, and technical challenge.",black,4.2,11,sedona,https://www.mtbproject.com/trail/4920206/huckaby,https://cdn2.apstatic.com/photos/mtb/4921659_sqsmall_1554329277.jpg,https://cdn2.apstatic.com/photos/mtb/4921659_small_1554329277.jpg,https://cdn2.apstatic.com/photos/mtb/4921659_smallMed_1554329277.jpg,https://cdn2.apstatic.com/photos/mtb/4921659_medium_1554329277.jpg,3.1,537,-465,4539,4290,-111.7489,34.8667,Unknown,,1970-01-01 00:00:00
88,4933409,Easy Breezy,Trail,"An aptly named trail that's rideable by most, with a few minor challenges along the way.",blue,3.8,17,sedona,https://www.mtbproject.com/trail/4933409/easy-breezy,https://cdn2.apstatic.com/photos/mtb/7017316_sqsmall_1554916672.jpg,https://cdn2.apstatic.com/photos/mtb/7017316_small_1554916672.jpg,https://cdn2.apstatic.com/photos/mtb/7017316_smallMed_1554916672.jpg,https://cdn2.apstatic.com/photos/mtb/7017316_medium_1554916672.jpg,2.0,230,0,4273,4042,-111.7889,34.8251,Unknown,,1970-01-01 00:00:00
89,4959420,Long Canyon Trail,Trail,Easy cruising in the upper end of Dry Creek.,greenBlue,4.0,13,sedona,https://www.mtbproject.com/trail/4959420/long-canyon-trail,https://cdn2.apstatic.com/photos/mtb/7027808_sqsmall_1555011668.jpg,https://cdn2.apstatic.com/photos/mtb/7027808_small_1555011668.jpg,https://cdn2.apstatic.com/photos/mtb/7027808_smallMed_1555011668.jpg,https://cdn2.apstatic.com/photos/mtb/7027808_medium_1555011668.jpg,1.1,10,-137,4654,4521,-111.8312,34.9195,All Clear,Dry,2020-07-01 08:53:47
90,979216,Little Bear,Trail,"Long moderate climb, or fun descent, connecting the AZ Trail to upper Mount Elden",black,4.3,6,sedona,https://www.mtbproject.com/trail/979216/little-bear,https://cdn2.apstatic.com/photos/mtb/7014853_sqsmall_1554911833.jpg,https://cdn2.apstatic.com/photos/mtb/7014853_small_1554911833.jpg,https://cdn2.apstatic.com/photos/mtb/7014853_smallMed_1554911833.jpg,https://cdn2.apstatic.com/photos/mtb/7014853_medium_1554911833.jpg,3.4,869,-5,8424,7560,-111.5988,35.28,Unknown,,1970-01-01 00:00:00
91,4915570,Submarine Rock Trail,Trail,A great diversion off the main trail to a fun rock dome with great scenery and play features.,blueBlack,4.1,11,sedona,https://www.mtbproject.com/trail/4915570/submarine-rock-trail,https://cdn2.apstatic.com/photos/mtb/7016292_sqsmall_1554915038.jpg,https://cdn2.apstatic.com/photos/mtb/7016292_small_1554915038.jpg,https://cdn2.apstatic.com/photos/mtb/7016292_smallMed_1554915038.jpg,https://cdn2.apstatic.com/photos/mtb/7016292_medium_1554915038.jpg,0.8,77,-54,4471,4397,-111.7537,34.8377,All Clear,Dry,2020-07-05 14:27:36
92,7017422,200 Trail,Trail,"A fun, advanced, technical trail with many turns, big boulders, and tight singletrack.",black,4.3,7,sedona,https://www.mtbproject.com/trail/7017422/200-trail,,,,,3.9,462,-582,5021,4769,-111.304,34.2253,Unknown,,1970-01-01 00:00:00
93,4915849,Bell Rock Trail,Trail,A dirt road suitable for beginning bikers or for connecting to and from the singletrack.,greenBlue,3.3,24,sedona,https://www.mtbproject.com/trail/4915849/bell-rock-trail,https://cdn2.apstatic.com/photos/mtb/4924683_sqsmall_1554329298.jpg,https://cdn2.apstatic.com/photos/mtb/4924683_small_1554329298.jpg,https://cdn2.apstatic.com/photos/mtb/4924683_smallMed_1554329298.jpg,https://cdn2.apstatic.com/photos/mtb/4924683_medium_1554329298.jpg,3.5,200,-297,4386,4173,-111.7755,34.8244,All Clear,Dry,2020-05-23 15:50:11
94,7034644,Pine-Strawberry Trail,Trail,A fantastic out and back singletrack ride from Hardscrabble Mesa Rd in Pine to Strawberry.,blue,4.5,2,sedona,https://www.mtbproject.com/trail/7034644/pine-strawberry-trail,https://cdn2.apstatic.com/photos/mtb/7025584_sqsmall_1555003128.jpg,https://cdn2.apstatic.com/photos/mtb/7025584_small_1555003128.jpg,https://cdn2.apstatic.com/photos/mtb/7025584_smallMed_1555003128.jpg,https://cdn2.apstatic.com/photos/mtb/7025584_medium_1555003128.jpg,4.5,811,-564,6028,5689,-111.4797,34.3716,All Clear,Mostly Dry,2020-05-08 12:14:57
95,5400419,Bones Trail,Trail,A great option to Lower Raptor.,blue,4.1,10,sedona,https://www.mtbproject.com/trail/5400419/bones-trail,https://cdn2.apstatic.com/photos/mtb/7009804_sqsmall_1554831007.jpg,https://cdn2.apstatic.com/photos/mtb/7009804_small_1554831007.jpg,https://cdn2.apstatic.com/photos/mtb/7009804_smallMed_1554831007.jpg,https://cdn2.apstatic.com/photos/mtb/7009804_medium_1554831007.jpg,5.8,730,-169,4079,3475,-112.0123,34.7642,All Clear,Dry,2020-05-07 09:25:16
96,7035221,Vista Trail,Trail,A nice climb with views of Thumb Butte off to the south.,blue,4.5,2,sedona,https://www.mtbproject.com/trail/7035221/vista-trail,https://cdn2.apstatic.com/photos/mtb/7024295_sqsmall_1555000903.jpg,https://cdn2.apstatic.com/photos/mtb/7024295_small_1555000903.jpg,https://cdn2.apstatic.com/photos/mtb/7024295_smallMed_1555000903.jpg,https://cdn2.apstatic.com/photos/mtb/7024295_medium_1555000903.jpg,1.6,313,-15,5935,5635,-112.5338,34.5785,All Clear,Dry,2020-07-15 21:29:29
97,7044433,Sunset Loop Trail,Trail,"Fun, easy loop on the Wikiup Trails.",greenBlue,4.5,2,sedona,https://www.mtbproject.com/trail/7044433/sunset-loop-trail,,,,,2.1,113,-114,3811,3701,-111.7588,34.6344,All Clear,Dry,2020-04-15 17:46:59
98,7036139,Russ T. Fender,Trail,A fun ride through the forest with some challenges thrown in.,blue,4.5,2,sedona,https://www.mtbproject.com/trail/7036139/russ-t-fender,https://cdn2.apstatic.com/photos/mtb/7027604_sqsmall_1555011324.jpg,https://cdn2.apstatic.com/photos/mtb/7027604_small_1555011324.jpg,https://cdn2.apstatic.com/photos/mtb/7027604_smallMed_1555011324.jpg,https://cdn2.apstatic.com/photos/mtb/7027604_medium_1555011324.jpg,0.9,201,-12,5947,5746,-112.5431,34.5642,Minor Issues,Dry,2020-06-27 09:33:20
99,4922861,Big Park Loop,Trail,A great beginner trail in the heart of the Sedona grandeur.,blue,3.6,17,sedona,https://www.mtbproject.com/trail/4922861/big-park-loop,https://cdn2.apstatic.com/photos/mtb/7012561_sqsmall_1554844621.jpg,https://cdn2.apstatic.com/photos/mtb/7012561_small_1554844621.jpg,https://cdn2.apstatic.com/photos/mtb/7012561_smallMed_1554844621.jpg,https://cdn2.apstatic.com/photos/mtb/7012561_medium_1554844621.jpg,2.1,132,-128,4285,4162,-111.7601,34.7921,All Clear,Dry,2020-07-13 21:00:22
